category,item_name,price,desc,dietary_slugs,rating_value,rating_total_rating_text,tag_slugs,service_slugs,id,min_price,max_price,default_price,display_price,variant_id,parent_menu_id,image_url,image_thumb_url,always_show_on_checkout,is_bogo_active,order,auto_add,auto_add_quantity,show_image,visible,state,free_dish_quantity,type,added_bottom_text_field,not_added_bottom_text_field,disabled_text,secondary_tag_slugs,entity_type,primary_tag_slug,food_legends,search_alias,metadata,added_bottom_text,not_added_bottom_text,not_added_bottom_text_color,remove_popup_text,auto_add_toast_message,auto_already_added_toast_message,remove_popup_title,vendor_id,tag_ids,tag_image,hide_in_meals_menu,rating,serving_info,modifier_group_ids,enable_customisation_on_cart,customisation_tracking_metadata
Veg Biriyani,Aloo Dum Biryani,315.0,Chunks of potatoes marinated and cooked in our freshly made spice blend are topped on this biryani. it is moderately spicy and will serve two people.,veg,4.46000004,233 votes,veg,delivery-enabled,ctl_206539127,315.0,1600.0,315.0,315.0,v_249071727,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/538/ba126a2b14f50dddf388d2ce8cf56538.jpg,https://b.zmtcdn.com/data/dish_photos/538/ba126a2b14f50dddf388d2ce8cf56538.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,2,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071727,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""aloo-dum-biryani""}",,,,,,,,51,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_96013888,False,"{""exp_no"":1,""default_v_price"":315,""lowest_v_price"":315,""highest_v_price"":315,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Biriyani,Spl Veg Biryani,330.0,,veg,4.42999983,334 votes,veg,delivery-enabled,ctl_206539153,330.0,1615.0,330.0,330.0,v_249071753,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/06a/c699ee0e85745af85fa207b2b304c06a.jpg,https://b.zmtcdn.com/data/dish_photos/06a/c699ee0e85745af85fa207b2b304c06a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,5,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071753,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""spl-veg-biryani""}",,,,,,,,89,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_96013888,False,"{""exp_no"":1,""default_v_price"":330,""lowest_v_price"":330,""highest_v_price"":330,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Biriyani,Veg Manchurian Biryani,360.0,,veg,4.38999987,128 votes,veg,delivery-enabled,ctl_415005577,360.0,360.0,360.0,360.0,v_511674879,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/ab6/e3ca9cff73cef4a36d32837d78858ab6.jpg,https://b.zmtcdn.com/data/dish_photos/ab6/e3ca9cff73cef4a36d32837d78858ab6.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,1,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":511674879,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-manchurian-biryani""}",,,,,,,,339,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Biriyani,Paneer Biryani,365.0,Fresh pieces of paneer are marinated in a specially prepared spice blend for maximum flavor. it serves two and is slightly spicy.,veg,4.51000023,1071 votes,veg,delivery-enabled,ctl_206539128,365.0,1650.0,365.0,365.0,v_249071728,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/e3e/3cbd6cf28731f5dadde865a4db130e3e.jpg,https://b.zmtcdn.com/data/dish_photos/e3e/3cbd6cf28731f5dadde865a4db130e3e.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,3,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071728,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-biryani""}",,,,,,,,52,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_96013888,False,"{""exp_no"":1,""default_v_price"":365,""lowest_v_price"":365,""highest_v_price"":365,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Biriyani,Mushroom Biryani,365.0,The mushrooms are coated in our andra spice mix that we make fresh every day. it is slightly spicy and will serve two people.,veg,4.42999983,306 votes,veg,delivery-enabled,ctl_206539154,365.0,1650.0,365.0,365.0,v_249071754,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/9af/35354352e5132942f9edc841876639af.jpg,https://b.zmtcdn.com/data/dish_photos/9af/35354352e5132942f9edc841876639af.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,6,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071754,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""mushroom-biryani""}",,,,,,,,90,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_96013888,False,"{""exp_no"":1,""default_v_price"":365,""lowest_v_price"":365,""highest_v_price"":365,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Curries,Dal Fry,190.0,Dal is cooked and topped with our andra spice mix for extra taste. this is spicy and goes well with both rice and roti.,veg,4.42999983,56 votes,veg,delivery-enabled,ctl_206539143,190.0,190.0,190.0,190.0,v_249071743,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/c57/1a9f0b875845bf2aa197f08f50665c57.jpg,https://b.zmtcdn.com/data/dish_photos/c57/1a9f0b875845bf2aa197f08f50665c57.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,11,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071743,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""dal-fry""}",,,,,,,,68,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Tomato Curry,230.0,,veg,4.48000002,5 votes,veg,delivery-enabled,ctl_206539142,230.0,230.0,230.0,230.0,v_249071742,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/286/b1d35a62b95add9bb7bfe5abcf0a0286.jpg,https://b.zmtcdn.com/data/dish_photos/286/b1d35a62b95add9bb7bfe5abcf0a0286.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,10,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071742,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""tomato-curry""}",,,,,,,,67,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Veg Kadai,285.0,Fresh vegetables are cooked in a spicy andra-style curry and is finished in a kadhai for a smoky flavor. this is a spicy dish and serves two.,veg,4.26000023,29 votes,veg,delivery-enabled,ctl_206539136,285.0,285.0,285.0,285.0,v_249071736,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/833/cfdd775380e7722287ff88afca718833.jpg,https://b.zmtcdn.com/data/dish_photos/833/cfdd775380e7722287ff88afca718833.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,4,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071736,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-kadai""}",,,,,,,,61,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Green Peas Curry,285.0,,veg,4.86999989,8 votes,veg,delivery-enabled,ctl_206539138,285.0,285.0,285.0,285.0,v_249071738,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/86d/d455d315f25124f6a25d4df6a6c8d86d.jpg,https://b.zmtcdn.com/data/dish_photos/86d/d455d315f25124f6a25d4df6a6c8d86d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,6,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071738,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""green-peas-curry""}",,,,,,,,63,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Aloo Matar Curry,285.0,,veg,,,veg,delivery-enabled,ctl_206539139,285.0,285.0,285.0,285.0,v_249071739,ctg_15575032,,,0,False,7,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071739,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""aloo-matar-curry""}",,,,,,,,64,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Mix Vegetable Curry,300.0,,veg,,,veg,delivery-enabled,ctl_531533753,300.0,300.0,300.0,300.0,v_722701951,ctg_15575032,,,0,False,1,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":722701951,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""mix-vegetable-curry""}",,,,,,,,126,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Veg Hyderabadi curry,300.0,,veg,,,veg,delivery-enabled,ctl_499202769,300.0,300.0,300.0,300.0,v_626238426,ctg_15575032,,,0,False,2,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":626238426,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-hyderabadi-curry""}",,,,,,,,152,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Palak Paneer Curry,340.0,,veg,4.23000002,15 votes,veg,delivery-enabled,ctl_206539137,340.0,340.0,340.0,340.0,v_249071737,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/b31/5c42c1390a4f1ba7362328f51dc60b31.jpg,https://b.zmtcdn.com/data/dish_photos/b31/5c42c1390a4f1ba7362328f51dc60b31.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,5,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071737,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""palak-paneer-curry""}",,,,,,,,62,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Paneer Butter Masala,355.0,Fresh pieces of paneer are coated in our in-house andra spice masala and cooked in spicy gravy. this curry is moderately spicy.,veg,4.5,84 votes,veg,delivery-enabled,ctl_206539140,355.0,355.0,355.0,355.0,v_249071740,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/9ca/c6a1e8d9e70db2764fc378e9428f39ca.jpg,https://b.zmtcdn.com/data/dish_photos/9ca/c6a1e8d9e70db2764fc378e9428f39ca.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,8,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071740,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-butter-masala""}",,,,,,,,65,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Mushroom Masala,355.0,,veg,4.3499999,23 votes,veg,delivery-enabled,ctl_206539141,355.0,355.0,355.0,355.0,v_249071741,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/c70/3546063a02a32c8ceb78287b3d1a3c70.jpg,https://b.zmtcdn.com/data/dish_photos/c70/3546063a02a32c8ceb78287b3d1a3c70.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,9,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071741,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""mushroom-masala""}",,,,,,,,66,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Kaju Masala,365.0,,veg,4.23999977,22 votes,veg,delivery-enabled,ctl_389161323,365.0,365.0,365.0,365.0,v_481973287,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/126/4306ec5b98b69ebbde303b4a67a5e126.jpg,https://b.zmtcdn.com/data/dish_photos/126/4306ec5b98b69ebbde303b4a67a5e126.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,3,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":481973287,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""kaju-masala""}",,,,,,,,338,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Gobi Manchurian,295.0,This is a semi-gravy dish and is moderately spicy. pieces of gobi are coated and fried crispy and cooked with our special spice mix with sauces for flavor.,veg,3.99000001,65 votes,veg,delivery-enabled,ctl_531533752,295.0,295.0,295.0,295.0,v_722701950,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/030/376a6af15c392f9612448a0f1ec42030.jpg,https://b.zmtcdn.com/data/dish_photos/030/376a6af15c392f9612448a0f1ec42030.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,3,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Starter,"{""v"":722701950,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""gobi-manchurian""}",,,,,,,,125,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Chilly Gobi,295.0,This is a spicy dish. pieces of gobi are cooked with our in-house andra spice mix and finished in a pan with a lot of fresh green chilies.,veg,4.23000002,11 votes,veg,delivery-enabled,ctl_206539083,295.0,295.0,295.0,295.0,v_249071683,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/57e/11c758779ab943d763efa0f03c22157e.jpg,https://b.zmtcdn.com/data/dish_photos/57e/11c758779ab943d763efa0f03c22157e.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,11,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Veg Starter,"{""v"":249071683,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chilly-gobi""}",,,,,,,,7,"1,4",https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Gobi 65,295.0,The gobi is coated and fried in our freshly made andra spice mix with curry leaves. this is a moderately spicy dish.,veg,4.71000004,18 votes,veg,delivery-enabled,ctl_206539084,295.0,295.0,295.0,295.0,v_249071684,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/e28/6bac2791cff55d1466cafe5546667e28.jpg,https://b.zmtcdn.com/data/dish_photos/e28/6bac2791cff55d1466cafe5546667e28.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,12,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Veg Starter,"{""v"":249071684,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""gobi-65""}",,,,,,,,8,"1,4",https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Chilly Babycorn,325.0,Babycorn is coated in our andra spice mix and fried with lots of green chilies and curry leaves. a spicy dish,veg,4.38999987,15 votes,veg,delivery-enabled,ctl_276808896,325.0,325.0,325.0,325.0,v_348994016,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/b70/d4d603ae4d0e89084b64d3db64988b70.jpg,https://b.zmtcdn.com/data/dish_photos/b70/d4d603ae4d0e89084b64d3db64988b70.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,2,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Veg Starter,"{""v"":348994016,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chilly-babycorn""}",,,,,,,,124,"1,4",https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Baby Corn Manchurian,325.0,,veg,4.05000019,37 votes,veg,delivery-enabled,ctl_531533757,325.0,325.0,325.0,325.0,v_722701955,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/caf/35c9d898248cb497f35f28263747bcaf.jpg,https://b.zmtcdn.com/data/dish_photos/caf/35c9d898248cb497f35f28263747bcaf.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,5,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Starter,"{""v"":722701955,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""baby-corn-manchurian""}",,,,,,,,148,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Golden Baby Corn,330.0,Babycorn is coated in our in-house andra spice mix batter and fried golden. this is not a moderately spicy dish and has 12-15 pieces of babycorn in it.,veg,4.30000019,62 votes,veg,delivery-enabled,ctl_206539082,330.0,330.0,330.0,330.0,v_249071682,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/032/78590d630d1ef2b27f01be6e5b865032.jpg,https://b.zmtcdn.com/data/dish_photos/032/78590d630d1ef2b27f01be6e5b865032.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,10,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Starter,"{""v"":249071682,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""golden-baby-corn""}",,,,,,,,6,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Mushroom Manchurian,335.0,,veg,3.71000004,10 votes,veg,delivery-enabled,ctl_531533758,335.0,335.0,335.0,335.0,v_722701956,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/a41/0918638d79382448c96f4081adc8ba41.jpg,https://b.zmtcdn.com/data/dish_photos/a41/0918638d79382448c96f4081adc8ba41.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,6,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Starter,"{""v"":722701956,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""mushroom-manchurian""}",,,,,,,,149,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Veg Manchurian,335.0,,veg,4.28000021,14 votes,veg,delivery-enabled,ctl_291545504,335.0,335.0,335.0,335.0,v_366556987,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/77b/123e0b3d55ee22d000916677790d077b.jpg,https://b.zmtcdn.com/data/dish_photos/77b/123e0b3d55ee22d000916677790d077b.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,7,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Starter,"{""v"":366556987,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-manchurian""}",,,,,,,,169,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Chilly Mushroom,345.0,12-15 Pieces of mushroom are coated in our andra spice mix batter and fried with fresh green chilies for extra spice. This is a spicy dish.,veg,4.26000023,43 votes,veg,delivery-enabled,ctl_206539086,345.0,345.0,345.0,345.0,v_249071686,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/b14/d09488acecf64321dd51ade1447fbb14.jpg,https://b.zmtcdn.com/data/dish_photos/b14/d09488acecf64321dd51ade1447fbb14.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,1,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Veg Starter,"{""v"":249071686,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chilly-mushroom""}",,,,,,,,10,"1,4",https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Mushroom 65,345.0,"Fresh mushroom is coated, fried, and finished in a pan with our freshly made spice mix masala. this is a moderately spicy dish.",veg,4.6500001,14 votes,veg,delivery-enabled,ctl_206539085,345.0,345.0,345.0,345.0,v_249071685,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/1d9/d7d421b19288f01ef154601e717041d9.jpg,https://b.zmtcdn.com/data/dish_photos/1d9/d7d421b19288f01ef154601e717041d9.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,13,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Veg Starter,"{""v"":249071685,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""mushroom-65""}",,,,,,,,9,"1,4",https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Paneer Manchurian,350.0,Pieces of paneer are coated with our special andra batter and fried with curry leaves and green chilies for extra flavor.,veg,4.44000006,46 votes,veg,delivery-enabled,ctl_531533756,350.0,350.0,350.0,350.0,v_722701954,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/538/0e658a7971fc157c8f8a66d798db1538.jpg,https://b.zmtcdn.com/data/dish_photos/538/0e658a7971fc157c8f8a66d798db1538.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,4,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Starter,"{""v"":722701954,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-manchurian""}",,,,,,,,147,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Paneer 65,360.0,12-15 Pieces of paneer are marinated in our andra spice mix and pan-fried with curry leaves. It is moderately spicy.,veg,4.44999981,62 votes,veg,delivery-enabled,ctl_206539080,360.0,360.0,360.0,360.0,v_249071680,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/da3/d71ffc2ed61de7a2e44ba376c37b2da3.jpg,https://b.zmtcdn.com/data/dish_photos/da3/d71ffc2ed61de7a2e44ba376c37b2da3.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,8,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Veg Starter,"{""v"":249071680,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-65""}",,,,,,,,4,"1,4",https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Chilly Paneer,360.0,,veg,4.42000008,61 votes,veg,delivery-enabled,ctl_206539081,360.0,360.0,360.0,360.0,v_249071681,ctg_15575024,https://b.zmtcdn.com/data/dish_photos/f73/63ae1c6e8b2cfff4b2859d061bc41f73.jpg,https://b.zmtcdn.com/data/dish_photos/f73/63ae1c6e8b2cfff4b2859d061bc41f73.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,9,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Veg Starter,"{""v"":249071681,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chilly-paneer""}",,,,,,,,5,"1,4",https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Paneer Ghee Roast,385.0,,veg,,,veg,delivery-enabled,ctl_622838115,385.0,385.0,385.0,385.0,v_845649354,ctg_15575024,,,0,False,14,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Starter,"{""v"":845649354,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-ghee-roast""}",,,,,,,,380,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Starter,Paneer Kabab,385.0,,veg,3.99000001,8 votes,veg,delivery-enabled,ctl_586878551,385.0,385.0,385.0,385.0,v_799879795,ctg_15575024,,,0,False,15,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Starter,"{""v"":799879795,""s_ctg"":23860807,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-kabab""}",,,,,,,,378,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Tandoor,Veg Seekh Kabab,285.0,,veg,4.63000011,8 votes,veg,delivery-enabled,ctl_531557341,285.0,285.0,285.0,285.0,v_722733917,ctg_15993679,https://b.zmtcdn.com/data/dish_photos/ccd/78833e03d4b31e7673fc54bd4f46eccd.jpg,https://b.zmtcdn.com/data/dish_photos/ccd/78833e03d4b31e7673fc54bd4f46eccd.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,2,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Tandoor,"{""v"":722733917,""s_ctg"":24402639,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-seekh-kabab""}",,,,,,,,154,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Tandoor,Aloo Tikka,305.0,,veg,,,veg,delivery-enabled,ctl_210569413,305.0,305.0,305.0,305.0,v_254880941,ctg_15993679,,,0,False,3,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Tandoor,"{""v"":254880941,""s_ctg"":24402639,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""aloo-tikka""}",,,,,,,,157,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Tandoor,Paneer Tikka,345.0,,veg,4.51999998,29 votes,veg,delivery-enabled,ctl_210569411,345.0,345.0,345.0,345.0,v_254880939,ctg_15993679,https://b.zmtcdn.com/data/dish_photos/334/9d687980e46e88e272798a7dffd9e334.jpg,https://b.zmtcdn.com/data/dish_photos/334/9d687980e46e88e272798a7dffd9e334.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,1,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Tandoor,"{""v"":254880939,""s_ctg"":24402639,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-tikka""}",,,,,,,,153,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
